,Unnamed: 0,Institute,Academic Program Name,Quota,Seat Type,Gender,Closing Rank,Closing Rank 2024,Closing Rank 2023,Closing Rank 2022,Closing Rank 2021,Closing Rank 2020,State,mean_rank,median_rank,std_dev,min_rank,max_rank,lower_limit,upper_limit
1131,1131,"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1218,1090.0,1262.0,,1273.0,,Karnataka,1210.75,1240.0,83.93400185066042,1090.0,1273.0,1156.0659981493395,1323.9340018506605
1132,1132,"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,5815,5934.0,5847.0,4682.0,5117.0,4671.0,Karnataka,5344.333333333333,5466.0,594.2476475903516,4671.0,5934.0,4871.752352409649,6060.247647590351
1133,1133,"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),7416,6273.0,6687.0,5749.0,5251.0,,Karnataka,6275.2,6273.0,836.1938770404864,5251.0,7416.0,5436.806122959513,7109.193877040487
1134,1134,"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,189,230.0,,157.0,,,Karnataka,192.0,189.0,36.59234892706397,157.0,230.0,152.40765107293603,225.59234892706397
1135,1135,"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,15073,14422.0,13252.0,11369.0,11122.0,10030.0,Karnataka,12544.666666666666,12310.5,2007.3311302988022,10030.0,15073.0,10303.168869701198,14317.831130298802
1136,1136,"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),19794,15948.0,15701.0,14073.0,14535.0,15435.0,Karnataka,15914.333333333334,15568.0,2030.8267938617187,14073.0,19794.0,13537.17320613828,17598.826793861717
1137,1137,"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,692,506.0,725.0,,,,Karnataka,641.0,692.0,118.07201192492656,506.0,725.0,573.9279880750735,810.0720119249265
1138,1138,"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,8468,9130.0,8222.0,6574.0,7618.0,6300.0,Karnataka,7718.666666666667,7920.0,1108.1261059404146,6300.0,9130.0,6811.873894059585,9028.126105940415
1139,1139,"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),9393,8823.0,7983.0,6685.0,5379.0,9795.0,Karnataka,8009.666666666667,8403.0,1699.317353135272,5379.0,9795.0,6703.682646864728,10102.317353135271
1140,1140,"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,144,,,,,,Karnataka,144.0,144.0,,144.0,144.0,,
1141,1141,"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3779,3696.0,2994.0,2507.0,3158.0,1681.0,Karnataka,2969.1666666666665,3076.0,786.5574147299526,1681.0,3779.0,2289.4425852700474,3862.5574147299526
1142,1142,"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),3828,2997.0,2559.0,2800.0,3767.0,,Karnataka,3190.2,2997.0,576.0821989959419,2559.0,3828.0,2420.917801004058,3573.082198995942
1143,1143,"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,43476,39100.0,,,,,Karnataka,41288.0,41288.0,3094.299274472332,39100.0,43476.0,38193.70072552767,44382.29927447233
1144,1144,"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),51561,41131.0,,,,,Karnataka,46346.0,46346.0,7375.123727775691,41131.0,51561.0,38970.87627222431,53721.12372777569
1145,1145,"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2601,1431.0,,,,,Karnataka,2016.0,2016.0,827.3149339882606,1431.0,2601.0,1188.6850660117393,2843.3149339882607
1146,1146,"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,6761,6986.0,,,,,Karnataka,6873.5,6873.5,159.0990257669732,6761.0,6986.0,6714.400974233027,7032.599025766973
1147,1147,"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),7456,7666.0,,,,,Karnataka,7561.0,7561.0,148.49242404917499,7456.0,7666.0,7412.507575950825,7709.492424049175
1148,1148,"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,16955,16256.0,,,,,Karnataka,16605.5,16605.5,494.26764004939673,16256.0,16955.0,16111.232359950603,17099.7676400494
1149,1149,"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),20714,18537.0,,,,,Karnataka,19625.5,19625.5,1539.371462643114,18537.0,20714.0,18086.128537356886,21164.871462643114
1150,1150,"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1504,,,,,,Karnataka,1504.0,1504.0,,1504.0,1504.0,,
1151,1151,"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10240,10071.0,,,,,Karnataka,10155.5,10155.5,119.50104602052653,10071.0,10240.0,10035.998953979473,10275.001046020527
1152,1152,"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),11196,11471.0,,,,,Karnataka,11333.5,11333.5,194.45436482630058,11196.0,11471.0,11139.0456351737,11527.9543648263
1153,1153,"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4836,4460.0,,,,,Karnataka,4648.0,4648.0,265.87214972614186,4460.0,4836.0,4382.127850273858,4913.872149726142
1154,1154,"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),4766,4854.0,,,,,Karnataka,4810.0,4810.0,62.22539674441618,4766.0,4854.0,4747.774603255584,4872.225396744416
1155,1155,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,42565,,,,,,Gujarat,42565.0,42565.0,,42565.0,42565.0,,
1156,1156,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),46661,,,,,,Gujarat,46661.0,46661.0,,46661.0,46661.0,,
1157,1157,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3121,,,,,,Gujarat,3121.0,3121.0,,3121.0,3121.0,,
1158,1158,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,6464,,,,,,Gujarat,6464.0,6464.0,,6464.0,6464.0,,
1159,1159,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),7765,,,,,,Gujarat,7765.0,7765.0,,7765.0,7765.0,,
1160,1160,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,16747,,,,,,Gujarat,16747.0,16747.0,,16747.0,16747.0,,
1161,1161,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),20560,,,,,,Gujarat,20560.0,20560.0,,20560.0,20560.0,,
1162,1162,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10188,,,,,,Gujarat,10188.0,10188.0,,10188.0,10188.0,,
1163,1163,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),10736,,,,,,Gujarat,10736.0,10736.0,,10736.0,10736.0,,
1164,1164,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4714,,,,,,Gujarat,4714.0,4714.0,,4714.0,4714.0,,
1165,1165,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),5028,,,,,,Gujarat,5028.0,5028.0,,5028.0,5028.0,,
1166,1166,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,39231,32396.0,34862.0,31786.0,32346.0,30298.0,Gujarat,33486.5,32371.0,3176.143683777546,30298.0,39231.0,29194.856316222453,35547.14368377755
1167,1167,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),42836,38839.0,37074.0,32512.0,32782.0,,Gujarat,36808.6,37074.0,4335.804169932032,32512.0,42836.0,32738.19583006797,41409.80416993203
1168,1168,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2532,2211.0,,1352.0,1708.0,2258.0,Gujarat,2012.2,2211.0,473.95485017035116,1352.0,2532.0,1737.0451498296488,2684.954850170351
1169,1169,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,6183,5983.0,5785.0,5053.0,5555.0,5888.0,Gujarat,5741.166666666667,5836.5,396.3364311625499,5053.0,6183.0,5440.16356883745,6232.83643116255
1170,1170,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),7720,7291.0,6714.0,6417.0,6056.0,,Gujarat,6839.6,6714.0,668.4424432963543,6056.0,7720.0,6045.557556703646,7382.442443296354
1171,1171,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,397,,,,,,Gujarat,397.0,397.0,,397.0,397.0,,
1172,1172,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,15696,15207.0,14123.0,12091.0,11535.0,12241.0,Gujarat,13482.166666666666,13182.0,1763.750142924634,11535.0,15696.0,11418.249857075367,14945.750142924633
1173,1173,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),18822,18963.0,15444.0,15348.0,16435.0,,Gujarat,17002.4,16435.0,1777.8139103966982,15348.0,18963.0,14657.186089603301,18212.813910396697
1174,1174,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10004,9163.0,8834.0,7785.0,8535.0,10040.0,Gujarat,9060.166666666666,8998.5,873.4381298447341,7785.0,10040.0,8125.061870155266,9871.938129844733
1175,1175,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),10273,11061.0,9903.0,8587.0,9003.0,,Gujarat,9765.4,9903.0,990.5870986440314,8587.0,11061.0,8912.412901355969,10893.587098644031
1176,1176,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4654,4629.0,4366.0,3223.0,4357.0,4793.0,Gujarat,4337.0,4497.5,572.0010489500871,3223.0,4793.0,3925.4989510499126,5069.501048950087
1177,1177,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),4967,4099.0,4469.0,2690.0,4338.0,,Gujarat,4112.6,4338.0,856.1251660826237,2690.0,4967.0,3481.8748339173762,5194.125166082624
1178,1178,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,44651,,,,,,Gujarat,44651.0,44651.0,,44651.0,44651.0,,
1179,1179,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),53032,,,,,,Gujarat,53032.0,53032.0,,53032.0,53032.0,,
1180,1180,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3623,,,,,,Gujarat,3623.0,3623.0,,3623.0,3623.0,,
1181,1181,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,6877,,,,,,Gujarat,6877.0,6877.0,,6877.0,6877.0,,
1182,1182,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),8083,,,,,,Gujarat,8083.0,8083.0,,8083.0,8083.0,,
1183,1183,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,17809,,,,,,Gujarat,17809.0,17809.0,,17809.0,17809.0,,
1184,1184,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),23310,,,,,,Gujarat,23310.0,23310.0,,23310.0,23310.0,,
1185,1185,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10783,,,,,,Gujarat,10783.0,10783.0,,10783.0,10783.0,,
1186,1186,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),11422,,,,,,Gujarat,11422.0,11422.0,,11422.0,11422.0,,
1187,1187,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5253,,,,,,Gujarat,5253.0,5253.0,,5253.0,5253.0,,
1188,1188,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),5317,,,,,,Gujarat,5317.0,5317.0,,5317.0,5317.0,,
1189,1189,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,79511,67216.0,83326.0,111124.0,96223.0,81305.0,Punjab,86450.83333333333,82315.5,15222.645491722742,67216.0,111124.0,67092.85450827726,97538.14549172274
1190,1190,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),65917,52325.0,74920.0,99644.0,65794.0,66839.0,Punjab,70906.5,66378.0,15841.726885033715,52325.0,99644.0,50536.27311496629,82219.72688503371
1191,1191,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,12569,14091.0,16907.0,21278.0,19340.0,20551.0,Punjab,17456.0,18123.5,3556.5027766051303,12569.0,21278.0,14566.99722339487,21680.00277660513
1192,1192,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),16293,13481.0,16719.0,21613.0,,24781.0,Punjab,18577.4,16719.0,4537.205836194783,13481.0,24781.0,12181.794163805218,21256.205836194782
1193,1193,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,60996,81089.0,88529.0,73949.0,228884.0,127839.0,Punjab,110214.33333333333,84809.0,62368.70388798108,60996.0,228884.0,22440.29611201892,147177.70388798107
1194,1194,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),72072,41323.0,74839.0,86844.0,106434.0,68024.0,Punjab,74922.66666666667,73455.5,21539.47454945609,41323.0,106434.0,51916.02545054391,94994.97454945609
1195,1195,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,12362,12966.0,14446.0,15376.0,15587.0,13935.0,Punjab,14112.0,14190.5,1287.7905109139451,12362.0,15587.0,12902.709489086055,15478.290510913945
1196,1196,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,15566,,16154.0,,,,Punjab,15860.0,15860.0,415.77878733768995,15566.0,16154.0,15444.22121266231,16275.77878733769
1197,1197,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,49981,47967.0,49496.0,48939.0,47423.0,43084.0,Punjab,47815.0,48453.0,2503.5903019463867,43084.0,49981.0,45949.40969805361,50956.59030194639
1198,1198,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),53258,57854.0,48593.0,54373.0,49982.0,49931.0,Punjab,52331.833333333336,51620.0,3486.633414436721,48593.0,57854.0,48133.36658556328,55106.63341443672
1199,1199,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7090,7839.0,8230.0,7364.0,7471.0,7517.0,Punjab,7585.166666666667,7494.0,398.00171691421974,7090.0,8230.0,7095.998283085781,7892.001716914219
1200,1200,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,16401,16245.0,16252.0,15242.0,15509.0,14504.0,Punjab,15692.166666666666,15877.0,744.2342149260988,14504.0,16401.0,15132.765785073901,16621.2342149261
1201,1201,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),21981,18751.0,21081.0,19949.0,21056.0,13601.0,Punjab,19403.166666666668,20502.5,3052.2319975170085,13601.0,21981.0,17450.26800248299,23554.73199751701
1202,1202,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,7727,7723.0,8205.0,7401.0,8792.0,8781.0,Punjab,8104.833333333333,7966.0,587.0892322864273,7401.0,8792.0,7378.910767713573,8553.089232286427
1203,1203,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8420,9772.0,9119.0,9337.0,6026.0,9235.0,Punjab,8651.5,9177.0,1358.771614363503,6026.0,9772.0,7818.2283856364975,10535.771614363503
1204,1204,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,3426,2875.0,3224.0,3153.0,3392.0,2870.0,Punjab,3156.6666666666665,3188.5,242.48023974474017,2870.0,3426.0,2946.01976025526,3430.98023974474
1205,1205,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,57036,56585.0,52318.0,73857.0,61721.0,62031.0,Punjab,60591.333333333336,59378.5,7435.937672322614,52318.0,73857.0,51942.562327677384,66814.43767232262
1206,1206,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),65488,51020.0,49375.0,50198.0,53918.0,50882.0,Punjab,53480.166666666664,50951.0,6079.599671579262,49375.0,65488.0,44871.400328420736,57030.599671579264
1207,1207,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,10016,11340.0,10609.0,13116.0,13731.0,13730.0,Punjab,12090.333333333334,12228.0,1642.7107678062705,10016.0,13731.0,10585.289232193729,13870.710767806271
1208,1208,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),9600,10402.0,14480.0,12563.0,13726.0,14286.0,Punjab,12509.5,13144.5,2070.183735807042,9600.0,14480.0,11074.316264192958,15214.683735807042
1209,1209,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,49321,64555.0,53945.0,57562.0,75007.0,68643.0,Punjab,61505.5,61058.5,9630.246637547763,49321.0,75007.0,51428.25336245223,70688.74663754777
1210,1210,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),44470,62792.0,44879.0,64476.0,48813.0,29409.0,Punjab,49139.833333333336,46846.0,13045.721987175208,29409.0,64476.0,33800.27801282479,59891.72198717521
1211,1211,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,9501,10304.0,9930.0,10976.0,12024.0,11861.0,Punjab,10766.0,10640.0,1033.2718906464067,9501.0,12024.0,9606.728109353593,11673.271890646407
1212,1212,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),7401,10115.0,8729.0,12773.0,8259.0,12175.0,Punjab,9908.666666666666,9422.0,2181.038804484383,7401.0,12773.0,7240.961195515617,11603.038804484382
1213,1213,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,39490,37272.0,40417.0,41703.0,36008.0,34825.0,Punjab,38285.833333333336,38381.0,2678.15857758025,34825.0,41703.0,35702.84142241975,41059.15857758025
1214,1214,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),49400,42080.0,45889.0,44299.0,42127.0,41918.0,Punjab,44285.5,43213.0,2961.685786845053,41918.0,49400.0,40251.31421315495,46174.68578684505
1215,1215,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1897,2013.0,2548.0,,,1964.0,Punjab,2105.5,1988.5,298.8070726516805,1897.0,2548.0,1689.6929273483195,2287.3070726516808
1216,1216,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,5655,5981.0,6759.0,6291.0,5822.0,6413.0,Punjab,6153.5,6136.0,410.1286383563089,5655.0,6759.0,5725.871361643691,6546.128638356309
1217,1217,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7584,8350.0,7704.0,7556.0,7734.0,7687.0,Punjab,7769.166666666667,7695.5,293.02861066228104,7556.0,8350.0,7402.471389337719,7988.528610662281
1218,1218,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,12334,12648.0,13975.0,13237.0,12133.0,12819.0,Punjab,12857.666666666666,12733.5,668.9022848418645,12133.0,13975.0,12064.597715158136,13402.402284841864
1219,1219,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),19143,16448.0,18071.0,18695.0,17737.0,17389.0,Punjab,17913.833333333332,17904.0,959.2873222693328,16448.0,19143.0,16944.712677730666,18863.287322269334
1220,1220,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6417,6743.0,6999.0,6472.0,7533.0,7164.0,Punjab,6888.0,6871.0,429.05570733880234,6417.0,7533.0,6441.944292661197,7300.055707338803
1221,1221,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7234,7303.0,7304.0,8596.0,8231.0,9345.0,Punjab,8002.166666666667,7767.5,868.8561254124106,7234.0,9345.0,6898.643874587589,8636.35612541241
1222,1222,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2633,2493.0,2507.0,2367.0,2848.0,1884.0,Punjab,2455.3333333333335,2500.0,323.748462029809,1884.0,2848.0,2176.251537970191,2823.748462029809
1223,1223,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,58952,66693.0,64114.0,76829.0,53253.0,55528.0,Punjab,62561.5,61533.0,8627.721477887428,53253.0,76829.0,52905.278522112574,70160.72147788743
1224,1224,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),64698,67182.0,78378.0,101911.0,63800.0,56702.0,Punjab,72111.83333333333,65940.0,16205.387356267256,56702.0,101911.0,49734.61264373275,82145.38735626725
1225,1225,"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,2711,,,,,2185.0,Punjab,2448.0,2448.0,371.938166904124,2185.0,2711.0,2076.061833095876,2819.938166904124
